,id_not,title,description,pubDate,link,category,medium
64,73,"Incautaron 230 kilogramos de marihuana tipo creepy en Florida, Valle",,2020-08-01 20:56:00+00:00,http://www.elpais.com.co/judicial/incautaron-230-kilogramos-de-marihuana-tipo-creepy-en-florida-valle.html,Judicial,El Tiempo
65,74,Mindefensa confirmó que aumentará pie de fuerza en el Valle del Cauca,,2020-08-01 15:37:05+00:00,http://www.elpais.com.co/valle/mindefensa-confirmo-que-aumentara-pie-de-fuerza-en-el-valle-del-cauca.html,Valle,El Tiempo
66,75,"""Me tienen que hacer cirugía, al menos estoy vivo"": Mauricio Bastidas, víctima de hurto en Cali",,2020-08-01 03:53:28+00:00,http://www.elpais.com.co/judicial/me-tienen-que-hacer-cirugia-al-menos-estoy-vivo-actor-mauricio-bastidas-victima-de-hurto-en-cali.html,Judicial,El Tiempo
67,76,Capturan a mujer señalada del secuestro de una bebé en Buenaventura,,2020-08-01 03:46:21+00:00,http://www.elpais.com.co/judicial/capturan-a-mujer-senalada-del-secuestro-de-una-bebe-en-buenaventura.html,Judicial,El Tiempo
68,77,A la cárcel hombre que pretendía llevar una tonelada de marihuana del Cauca a EE.UU.,,2020-08-01 03:43:09+00:00,http://www.elpais.com.co/judicial/a-la-carcel-hombre-que-pretendia-llevar-una-tonelada-de-marihuana-del-cauca-a-ee-uu.html,Judicial,El Tiempo
69,78,"Prevenir la trata de personas, la lucha del Valle contra ese flagelo",,2020-08-01 04:45:00+00:00,http://www.elpais.com.co/contenido-premium/prevenir-la-trata-de-personas-la-lucha-del-valle-contra-ese-flagelo.html,Contenido premium,El Tiempo
70,79,"Desactivan fiesta con al menos 50 personas, entre las que figuran menores, en Jamundí",,2020-08-01 00:16:38+00:00,http://www.elpais.com.co/judicial/desactivan-fiesta-con-al-menos-50-personas-entre-las-que-figuran-menores-en-jamundi.html,Judicial,El Tiempo
71,80,Investigan homicidio de un hombre en El Cerrito,,2020-07-31 23:39:50+00:00,http://www.elpais.com.co/judicial/investigan-homicidio-de-un-hombre-en-el-cerrito.html,Judicial,El Tiempo
72,81,"Mujer que fue atacada con arma de fuego por su pareja en calle de Cali, falleció este jueves",,2020-07-31 07:57:09+00:00,http://www.elpais.com.co/judicial/mujer-que-fue-atacada-con-arma-de-fuego-por-su-pareja-en-calle-de-cali-fallecio-este-jueves.html,Judicial,El Tiempo
73,82,"Incrementarían pie de fuerza en Cali para combatir la inseguridad, anunció Mindefensa",,2020-07-31 05:47:55+00:00,http://www.elpais.com.co/judicial/incrementarian-pie-de-fuerza-en-cali-para-combatir-la-inseguridad-anuncio-mindefensa.html,Judicial,El Tiempo
74,83,"Las versiones sobre muerte de ‘Barbas’, temido jefe disidente","En Cauca, autoridades verifican en terreno el supuesto asesinato del jefe de la 'Dagoberto Ramos’.",2020-08-04 02:31:53+00:00,https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/verifican-versiones-sobre-muerte-de-alias-barbas-jefe-disidente-en-cauca-525114,Conflicto y Narcotráfico,El Tiempo
84,84,"Cae en el norte, señalado violador en serie | El Heraldo","Un depredador sexual, como lo califica la Fiscalía, fue capturado por la Policía Metropolitana el pasado sábado en el barrio Paraíso, luego de que violara en repetidas ocasiones a una joven de 19 años, tras ingresar a su vivienda en horas de la madrugada.
De acuerdo con la Fiscalía Segunda Seccional URI, Luis Miguel Caro Pérez, como fue identificado el señalado depredador sexual, ingresó de manera violenta a la vivienda de su víctima en el barrio El Golf, y tras intimidarla con un pico de botella, la accedió carnalmente en repetidas ocasiones.
Tras someter a su víctima a vejámenes sexuales, Caro Pérez hurtó sus pertenencias de valor y el dinero del producido del día del negocio de la joven y se dio a la huida.
Al escuchar los gritos de auxilio de la joven, varios vecinos salieron de sus casas y al percatarse de lo sucedido se dieron a la persecución del señalado violador en serie, quien se metió en un colegio para esconderse.
Al lugar hicieron presencia varias patrullas de la Policía Metropolitana que lo capturaron y evitaron que la comunidad lo linchara.
Luis Miguel Caro Pérez fue presentado en audiencia virtual por el fiscal Jaime Bustillo, quien le imputó los delitos de acceso carnal violento y hurto calificado, cargos que inicialmente había aceptado, pero al ser informado por su abogado que la rebaja de la pena, en caso de ser condenado sería del 12.5 por ciento y no del 50 por ciento, el procesado no aceptó los cargos, siendo enviado a la Cárcel Distrital El Bosque.
Antecedentes
A Luis Miguel Caro Pérez le figuran en el Sistema Penal Oral Acusatorio, Espoa, ocho anotaciones judiciales, cuatro de ellas por delitos sexuales en concurso con lesiones personales (agredió a sus víctimas) entre ellos una condena a seis años y cinco meses de prisión por el delito de acceso carnal violento.
Las otras cuatro anotaciones judiciales son por hurto y fuga de presos.
Intentó violar a una enfermera en la cárcel
El 5 de mayo de 2013, hacia las 9:20 de la noche, ingresó a la unidad de sanidad ubicada en el patio 5 de la cárcel Las Mercedes, en Montería, Luis Miguel Caro Pérez, por una supuesta sobredosis  de alucinógenos.
De acuerdo con la denuncia conocida por este medio, Caro Pérez aprovechó el momento en que quedó a solas con la enfermera en sanidad, se levantó de la camilla, se abalanzó de manera violenta contra ella e intentó accederla carnalmente, al tiempo que le pegaba en la cara y la amenaza con matarla si seguía gritando.
La enfermera forcejeaba y gritaba, hasta que en su ayuda llegó una compañera que intentó ingresar al lugar, pero el señalado agresor sexual cerró la puerta violentamente y le ocasionó una fractura en el brazo izquierdo a la mujer.
Casi que de inmediato llegaron varios guardianes del establecimiento de reclusión que lograron ingresar a sanidad y reducir a Caro Pérez, a quien trasladaron a una celda, quedando aislado.
Precisamente Luis Miguel Caro Pérez se encontraba preso en esa cárcel pagando una condena de seis años y cinco meses de pena por la violación de otra mujer.



Lea también...


Congreso conforma mesa conjunta para evaluar regreso a presencialidad


 Laicos de Sucre instan a fortalecer políticas de salud pública


Expresidentes reaccionan a medida de aseguramiento contra Uribe


Defensa de Uribe pide conjuez en la Corte


DIAN refuerza apuesta por las declaraciones sugeridas",2020-08-04 21:00:20+00:00,https://www.elheraldo.co/judicial/cae-en-el-norte-senalado-violador-en-serie-747950,Judicial,El Heraldo
85,85,Recapturan a preso que se fugó de la Clínica del Prado | El Heraldo,"Tras permanecer 155 días libre (un poco más de 5 meses), luego de haberse fugado de la Clínica del Prado, Juan Enrique Cervantes Marsiglia fue recapturado por miembros de la Sijin adscritos a la Policía Metropolitana de Barranquilla.
La recaptura del señalado delincuente se efectuó el pasado domingo mediante diligencia de allanamiento y registro ordenada por la Fiscalía Novena Especializada de la unidad de Estructura de Apoyo, EDA, a un inmueble ubicado en la carrera 6L 2 con calle 102-16, barrio Villa San Pedro, tercera etapa.
La fuga de Cervantes Marsiglia se registró el pasado primero de marzo de ese centro médico, donde llevaba recluido 15 días por una herida de bala que sufrió en uno de sus brazos, durante un intercambio de disparos con la patrulla del cuadrante, minutos después de cometer un fleteo.
Esa noche Cervantes se encontraba cenando en compañía de su madre dentro de la habitación, siendo custodiado por un agente de la Policía, y para poder ingerir los alimentos le pidió al guardia que le retirara las esposas, quien accedió a la petición.
Pasados varios minutos el uniformado ingresó al baño, situación que fue aprovechada por el preso para salir de la habitación y escaparse por la parte trasera de la clínica que colinda con la iglesia El Carmen.
Al momento de su captura en febrero pasado, Juan Enrique Cervantes Marsiglia tenía detención domiciliaria que le otorgó un juez, luego de que fuera capturado el 24 de octubre de 2018 cometiendo un fleteo.
Actualmente cuenta con cuatro anotaciones judiciales por los delitos de hurto calificado agravado (2), fabricación porte arma de fuego y fuga de presos.



Lea también...


Congreso conforma mesa conjunta para evaluar regreso a presencialidad


 Laicos de Sucre instan a fortalecer políticas de salud pública


Expresidentes reaccionan a medida de aseguramiento contra Uribe


Defensa de Uribe pide conjuez en la Corte


DIAN refuerza apuesta por las declaraciones sugeridas",2020-08-04 20:51:38+00:00,https://www.elheraldo.co/judicial/recapturan-preso-que-se-fugo-de-la-clinica-del-prado-747938,Judicial,El Heraldo
86,86,"Asesinan de un disparo en la cabeza a un hombre en Don Bosco, Soledad | El Heraldo","Jerson Javier Laguna Ramírez, de 24 años, vivió este martes su última mañana. Estaba sentado en la cancha de la transversal 1B sur número 73-16 del barrio Don Bosco, del municipio de Soledad, cuando dio su último aliento.
De acuerdo con las informaciones preliminares de la Policía, eran las 10:47 de la mañana cuando, a la orilla de donde estaba sentado el joven, llegaron dos sujetos en una motocicleta de color negro. Laguna Rodríguez no alcanzó a verles el rostro, pues usaban cascos de moto completamente cerrados; y es probable que tampoco haya alcanzado a ver el arma de fuego con que lo mataron.
La Policía asegura que Laguna Rodríguez recibió un solo impacto de bala en la cabeza; sin embargo, la ubicación estratégica del mismo hizo que el joven falleciera antes de que siquiera los médicos de la Clínica Adelita de Char —a donde fue trasladado— intentaran salvarlo.
Los responsables del crimen —el sicario y el “motoraton”—, se dieron a la huida; sin embargo, las autoridades fueron alertadas sobre el crimen y, según informaron, están tras la pista de los asesinos.
Entretanto, se confirmó que Jerson Javier Laguna Ramírez no tenía antecedentes registrados en el sistema SPOA de la Policía.
 



Lea también...


“Orden de detención contra Uribe nos da profunda tristeza”: Fenalco


DIAN refuerza apuesta por las declaraciones sugeridas


EE.UU. inicia pruebas de prometedor tratamiento con anticuerpos de COVID-19


¡'Jalón de orejas'!: Fiestas y paseos a la orden del día en Santa Marta


Una fiesta en una mansión de Hollywood termina con tiroteo fatal",2020-08-04 20:42:56+00:00,https://www.elheraldo.co/judicial/asesinan-de-un-disparo-en-la-cabeza-un-hombre-en-don-bosco-soledad-747927,Judicial,El Heraldo
87,87,De cuatro balazos matan a hombre en barrio San Nicolás | El Heraldo,"Un nuevo homicidio mancha las calles de Barranquilla, esta vez en el barrio San Nicolás, donde sicarios acabaron con la vida de Jeferson Rafael Rondón Pupo, de 26 años.
De acuerdo con la Policía Metropolitana de Barranquilla, el asesinato se registró a las 8:00 de la noche de este lunes. A esa hora, Rondón Pupo caminaba hacia su casa por la calle 42 con carrera 4 del barrio antes mencionado.
Según determinaron los investigadores, antes de siquiera intentar refugiarse en su vivienda, dos hombres en moto se le adelantaron a Rondón Pupo y lo interceptaron. Uno de los motorizados, sin perder tiempo, extendió su mano para dispararle al transeúnte.
Sin embargo, Darwin Rondón, primo de la víctima, proporcionó una versión diferente. Según dijo, él estaba durmiendo en la casa cuando Jeferson llegó, pero en lugar de entrar, se quedó en la terraza. Según le contaron posteriormente, el asesino de Jeferson había llegado en una moto a una casa vecina. Allí se bajó del vehículo y caminó a la terraza en la que estaba el joven, para matarlo.
“Cuando escuché los tiros fue que me desperté”, contó Darwin, quien aseguró que apenas salió encontró a su primo tendido en el suelo de la terraza. Había recibido cuatro impactos de bala. Uno en la espalda, uno en el hombro, uno en el rostro y otro en el abdomen. Su organismo no soportó la gravedad de las heridas y, pese a que Darwin lo llevó rápidamente a la Clínica Murillo, los galenos informaron que la víctima ingresó sin signos vitales.
Darwin explicó que su primo no tenía problemas con nadie, pues de haberlos tenido no hubiera vivido tan tranquilo sus últimos días. Salía, se sentaba en la esquina con sus amigos y familiares, y no andaba “escamoso”, dijo el hombre.
Más tarde, funcionarios del CTI llegaron a la morgue del centro médico para hacer la inspección técnica del cadáver. El asesino salió corriendo en medio del alboroto y se subió en la moto que lo esperaba en la casa vecina para huir. La Policía Aseguró que se alertaron a todas las unidades para la búsqueda, individualización y captura de los responsables del nuevo homicidio.



Lea también...


Congreso conforma mesa conjunta para evaluar regreso a presencialidad


 Laicos de Sucre instan a fortalecer políticas de salud pública


Expresidentes reaccionan a medida de aseguramiento contra Uribe


Defensa de Uribe pide conjuez en la Corte


DIAN refuerza apuesta por las declaraciones sugeridas",2020-08-04 14:39:47+00:00,https://www.elheraldo.co/judicial/de-cuatro-balazos-matan-hombre-en-barrio-san-nicolas-747812,Judicial,El Heraldo
88,88,‘Satánico’ no saldrá de la cárcel: Fiscalía impone nueva orden de detención | El Heraldo,"Una nueva decisión judicial se suma al proceso que la justicia le sigue a Tomás Manuel Maldonado Cera, alias el Satánico. En esta oportunidad, la Fiscalía impuso una orden de detención por la desaparición, en octubre de 2002, de Yadira Martínez Gutiérrez en Barranquilla.
Pese a que un juez había ordenado su libertad por vencimiento de términos en el caso de Brenda Pájaro,  a Tomás Maldonado le toca enfrentar este nuevo proceso privado de libertad.
La decisión se tomó la noche del lunes, pues el ente investigador determinó que contra ‘el Satánico’ hay elementos que lo vinculan con la posible desaparición de Martínez Gutiérrez.
Recordemos que la semana pasada la Fiscalía interrogó a Maldonado siguiendo los lineamientos propios de la Ley 600 en la que se enmarca el proceso, debido a la fecha en que se cometió el delito que le endilgan a ‘el Satánico’.
Maldonado Cera se encuentra en la Cárcel Modelo de Barranquilla, donde está desde febrero de 2019, luego de que un juez de la República ordenara la detención intramural preventiva por su presunta responsabilidad en el feminicidio de Brenda Pájaro Bruno, ocurrido en julio de 2018.
Cabe recordar que a Maldonado Cera le habían concedido la libertad por vencimiento de términos el pasado 22 de julio, tras haberla solicitado en nueve ocasiones; sin embargo, cuando ‘el Satánico’ estuvo más cerca de volver a la libertad, las autoridades se lo impidieron al notificarle, el viernes 24 de julio, una nueva captura por la desaparición de Yadira.
El proceso judicial contra ‘el Satánico’ por el feminicidio, acceso carnal violento y otros delitos cometidos en contra de Brenda Pájaro Bruno se encuentra en fase de juicio. La próxima diligencia está programada para el próximo 6 de agosto.



Lea también...


Congreso conforma mesa conjunta para evaluar regreso a presencialidad


 Laicos de Sucre instan a fortalecer políticas de salud pública


Expresidentes reaccionan a medida de aseguramiento contra Uribe


Defensa de Uribe pide conjuez en la Corte


DIAN refuerza apuesta por las declaraciones sugeridas",2020-08-04 13:37:11+00:00,https://www.elheraldo.co/judicial/satanico-no-saldra-de-la-carcel-fiscalia-impone-nueva-orden-de-detencion-747794,Judicial,El Heraldo
89,89,Adolescentes resultan heridos en intento de atraco en el Bosque  | El Heraldo,"Dos jóvenes de 17 años resultaron heridos en la noche de este lunes cuando eran víctimas de aparentes ladrones en el barrio El Bosque de Barranquilla.
Según informó la Policía Metropolitana de Barranquilla, los adolescentes se movilizaban sin aparente inconveniente en una motocicleta marca Susuki TS de color negro, por la calle 72 con carrera 9 del barrio referenciado. El problema habría comenzado alrededor de las 9:27 de la noche, cuando los jóvenes fueron interceptados por otros dos hombres, también en motocicleta.
Según determinaron de manera preliminar las autoridades, los otros dos motorizados estaban armados y empezaron a amedrentar a los adolescentes para quitarles la moto y otras pertenencias. Sin embargo, no siendo opacados por el arma de fuego que les apuntaba, los jóvenes forcejearon con los supuestos ladrones para evitar que les robaran.
""Al resistirse son lesionados por los sujetos que posteriormente se dan a la huida con rumbo desconocido"", indicó la Policía.
Ambos jóvenes fueron trasladados malherido al Camino del barrio El Bosque. Uno de ellos tenía una herida de bala en el tórax posterior y el otro había sido impactado por una bala en el abdomen. Su condición de salud alertó a los galenos del Bosque, por lo que ambos fueron remitidos al Hospital General de Barranquilla para una atención de tercer nivel.
La Policía aseguró que están adelantando las pesquisas necesarias para dar con la identidad y el paradero de los responsables del violento intento de atraco.



Lea también...


 Laicos de Sucre instan a fortalecer políticas de salud pública


¡'Jalón de orejas'!: Fiestas y paseos a la orden del día en Santa Marta


 En Cesar, 16.193 beneficiarios no han cobrado ingreso solidario 


Cae en el norte, señalado violador en serie


DIAN refuerza apuesta por las declaraciones sugeridas",2020-08-04 13:30:05+00:00,https://www.elheraldo.co/judicial/adolescentes-resultan-heridos-en-intento-de-atraco-en-el-bosque-747792,Judicial,El Heraldo
90,90,Justicia de Cabo Verde autoriza extradición de Alex Saab a EE.UU. | El Heraldo,"El Tribunal de Apelaciones de Barlovento autorizó la extradición a Estados Unidos del empresario barranquillero Álex Saab.
Así lo informó este martes su defensa integrada por el ex juez español Baltasar Garzón en un comunicado.
Según la misiva, la decisión se adoptó el pasado 31 de julio pero no le fue comunicada hasta el 3 de agosto, cuatro días después.
“El Tribunal de Barlovento ignoró el derecho del enviado especial Saab a un remedio efectivo y justificó erróneamente su desatención del documento de oposición de la defensa, declarando que la ley solo le permite revisar la solicitud de extradición por motivos limitados”, afirma la comunicación.
Y agrega: “Se presentará una solicitud de amparo ante el Tribunal Constitucional ...el señor Saab se reserva las acciones judiciales locales e internacionales a que hubiere lugar para hacer efectivos sus derechos”.
Los abogados de Saab, señalado de ser testaferro de Nicolás Maduro y acusado de lavado de dinero, consideran que esta resolución judicial viola sus derechos.



Lea también...


Un puebloviejero y dos samarios ganaron Festival de Cine en India


La carta en respaldo a Uribe


Recapturan a preso que se fugó de la Clínica del Prado


En video | 15 datos que no conocías de la Ventana de Campeones


Cafeteros listos para recoger la mayor cosecha del año",2020-08-04 11:43:49+00:00,https://www.elheraldo.co/judicial/justicia-de-cabo-verde-autoriza-extradicion-de-alex-saab-eeuu-747770,Judicial,El Heraldo
91,91,Bandas en Barranquilla se enfrentan por el control de 150 ‘ollas’ | El Heraldo,"Barranquilla es el escenario perfecto. Más de dos millones de habitantes en su área metropolitana, un acelerado crecimiento económico, facilidad de conexión con otras ciudades, grandes puertos marítimo y fluvial, pero sin un notorio historial de violencia que la ponga en la ojo de las avanzadas de la fuerza pública.
La capital del Atlántico se ha convertido en el lugar propicio para una disputa que se ha venido gestando desde hace más o menos una década. ‘Los Costeños’ versus ‘Los Papalópez’: dos grupos de delincuencia organizada (GDO) enfrentados por el dominio de al menos 150 ‘ollas’ de droga en Barranquilla, Soledad y Malambo.
Si bien la ola criminal que ha experimentado la región Caribe en los últimos años, según la Policía Nacional, se debe —entre otras cosas— a la nefasta herencia del paramilitarismo en la zona, las mismas autoridades apuntan a que en Barranquilla la dinámica delincuencial le ha coartado el paso a grandes grupos narcocriminales como el ‘Clan del Golfo’ y ‘La Silla’.
Sin embargo, la Puerta de Oro se ha abierto para que ‘Los Costeños’ y ‘Los Papalópez’ se esfuercen, con plomo y sangre, en tomar el control total de la “exitosa ruta narco” que ofrece el margen izquierdo del río Magdalena.
Según informó a EL HERALDO un investigador adscrito la unidad investigativa contra Bandas Criminales de la Sijín de la Policía Metropolitana de Barranquilla (Mebar), ambos grupos criminales se nutren de entre 45 y 55 hombres, organizados en una estructura piramidal, para tener gran parte de la responsabilidad en los homicidios selectivos que se registran en la ciudad, siendo el eje de todo la droga.
“Nuestras investigaciones han determinado que el principal GDO en Barranquilla son ‘Los Costeños’, que se encuentran en toda el área metropolitana, siendo el lugar de menor injerencia en Puerto Colombia y los de mayor, Barranquilla y Soledad. Sus enemigos son ‘Los Papalópez’, antes llamados Bloque Central Renacer de las AUC, pero ahora independientes”, explicó el investigador.
Indicó que, en el caso de ‘Los Costeños’, sus máximos líderes son Jorge Eliécer Díaz Collazos, alias Castor, y Digno Palomino Rodríguez, quienes llegaron a ser “los dos sujetos más buscados de la ciudad”. Hoy ambos están tras las rejas, pero según el investigador, desde allí continúan ejerciendo el liderazgo criminal de la banda.
A Digno y a Castor les rinden cuentas los ‘cabecillas de zona’ o líderes de distritos, que serían seis mandos medios (uno por distrito) que también ejercen como jefes de sicarios y que controlan o administran el trabajo de los expendedores de droga o caletas, los ‘motorratones’ o conductores de sicarios para homicidios selectivos, y a los llamados ‘puntos’, que están al pendiente de la Policía y el cobro de extorsiones.
“A veces hay confusiones de que se trata de otros grupos o pandillas, pero no, son subdivisiones de los mismos dos GDO de Barranquilla que vienen siendo liderados por los ‘cabecillas de zona’”, aclaró.
Aclaró que en estos momentos el distrito 6 de la Metropolitana de Barranquilla, que corresponde al municipio de Soledad, ha sido el más afectado por la acción delincuencial de ‘Los Costeños’ y ‘Los Papalópez’; pero que en los últimos días “se ha visto una oleada de homicidios” relacionados con estas bandas en el distrito 4, correspondiente al barrio El Bosque de Barranquilla.



Lea también...


Reportan la desaparición de un menor de 7 años: habría caído a un arroyo


El Zaragoza se despide del colombiano Luis Suárez


Un puebloviejero y dos samarios ganaron Festival de Cine en India


Luz verde en Portugal a la app para rastrear contagios de Covid-19 


Fotos de amígdalas que circulan por Facebook no son de pacientes con COVID",2020-08-04 02:11:01+00:00,https://www.elheraldo.co/judicial/bandas-en-barranquilla-se-enfrentan-por-el-control-de-150-ollas-747752,Judicial,El Heraldo
92,92,"Merlano, ‘Castor’ y Digno Palomino, negativos para COVID-19 | El Heraldo","Caracas se ha convertido en el epicentro del brote de coronavirus en Venezuela. Hasta el domingo, la capital del vecino país registraba 3.354 casos activos, razón por la que las autoridades mantienen una espacial vigilancia a la población privada de libertad.
EL HERALDO conoció que a finales de la semana pasada organismos de salud han practicado pruebas masivas en la sede del Servicio Bolivariano de Inteligencia Nacional (Sebín), en el Helicoide, lugar donde desde algunos meses se encuentran recluidos la ex senadora Aida Merlano, Jorge Eliécer Díaz Collazos, alias Castor y  Digno José Palomino Rodríguez, todos considerados como la “joya de la corona” para el Gobierno venezolano, quien está a espera de que el Gobierno de Duque lo reconozca a través de la petición de extradición de esas personas.
Dichas pruebas salieron negativas, y esta sería la tercera oportunidad que a los detenidos se les realiza el test.
 “En ese centro de reclusión realizan continuamente operativos de limpieza con hipoclorito de sodio, entre otros. Además a estas personas les tienen prohibidas las visitas y, continuamente, los están chequeando. De hecho a ellos (Merlano, ‘Castor’ y Digno) les  acondicionaron nuevas áreas para garantizarles que estén aislados”, dijo la fuente a este medio.
Es decir, a las tres personas les mantienen una estricta vigilancia y monitoreo de sus estados de salud. “Las cosas que les llega a ellos las desinfectan muy bien para evitar que el virus los llegue a contagiar”, detalló la fuente.
En cuanto los procesos judiciales,  estos se mantienen “semi paralizado” porque depende de las medidas que se tomen desde el Tribunal Supremo de Justicia, cuyas oficinas y dependencias están trabajando a tiempo parcial y desde la virtualidad.
Los procesos
Hace unas semanas este medio conoció las últimas incidencias en los casos de ‘Castor’ y Digno, catalogados por las autoridades como los más buscados en Barranquilla, pues son acusados de cometer múltiples delitos.
Ambos fueron capturados el año pasado en Venezuela sin que, hasta ahora, haya mayor información sobre su situación jurídica.
A través de una fuente del Ministerio de Justicia, EL HERALDO conoció que contra Digno Palomino “no hay ningún trámite” para su extradición.  “Con respeto al señor Palomino, en el Ministerio (de Justicia) no hay ningún trámite en su contra”, dijo la fuente.
Contra alias Castor, sí se tienen más datos. La Fiscalía adelantó la solicitud para la extradición ante el Minjusticia y este, a su vez, ante la cartera de Relaciones Exteriores.  “Esos trámites no han podido tener efecto dado a las pocas relaciones diplomáticas que Colombia mantiene con Venezuela. Contra ‘Castor’ sí hay un trámite vigente, pero este no ha surtido efecto”, señaló la fuente a este medio.



Lea también...


Una fiesta en una mansión de Hollywood termina con tiroteo fatal


Tradujeron mal frase de Tedros sobre solución a la pandemia de COVID-19


Observatorio del Caribe inaugura charlas sobre Manuel Zapata Olivella


Alcaldía de Montería modifica el pico y cédula para evitar aglomeraciones


Capturan en Riohacha a alias ‘la Chiqui’, la dura del robo de motos",2020-08-04 00:13:01+00:00,https://www.elheraldo.co/judicial/merlano-castor-y-digno-palomino-negativos-para-covid-19-747722,Judicial,El Heraldo
93,93,“Carlitos no tenía líos con nadie”: familia de hombre asesinado en Malambo | El Heraldo,"Ofelia Salazar siempre oró para que no le tocara ver a su hijo morir. Dice que le pedía a Dios que si a Carlitos lo iban a matar, mejor la mataran a ella primero. Sin embargo, en la mañana de este lunes le tocó agarrarse de los fríos abarrotes de Medicina Legal en el barrio Los Andes y preguntar por el cadáver del hombre de 30 años.
Con ella estaba su exesposo, de quien Carlitos había sacado el nombre, Carlos Pavía. También estaban sus dos hijas, la mayor y la menor. Carlitos era el del medio, el que siempre había estado con ella, el que había dependido de ella hasta un par de horas antes de su muerte, cuando la llamó a contarle que estaba tomando en el barrio Paraíso de Malambo.
“Él salió en la tarde y regresó como a las 9:30 de la noche. Me dijo: mami yo estoy tomando ahí en Paraíso con unos amigos y unas peladas que acabo de conocer, no te preocupes que ya vengo. Se fue y ya. Después unas vecinas me fueron a avisar que le habían disparado como a las 12 y pico”, relató Ofelia con la voz quebrada y los párpados enrojecidos de tanto llorar.
Según había informado la Policía Metropolitana de Barranquilla en un informe preliminar, a Carlos Andrés Pavía Salazar fue asesinado de dos balazos en la cabeza en la calle 22 con carrera 1 A, un sector enmontado del barrio malambero Brisas Del Río, donde vivía la víctima.
Sus familiares creen que Carlitos, como le decían de cariño para distinguirlo de su papá, regresaba del barrio Paraíso a su casa a la medianoche cuando fue asesinado. Sin embargo, aseguran que no tienen ni la más mínima idea de quién había matado al hombre y mucho menos sospechan por qué.
 En ese momento, el shock de la muerte golpeó duro a la madre y hermanas de Carlitos, pero aseguran que no se atrevieron a llamar al papá del joven, Carlos Pavía, porque temían que el dolor de la muerte se lo llevara a él también.
“Yo estoy recién operado de corazón abierto, por eso ellas no me dijeron. Esta mañana (ayer) escuchando la emisora fue que me enteré que lo habían matado. Entonces, yo llamé a mi hija, la menor, y le pregunté que cómo estaba Carlitos, ahí fue que me dijeron”, contó Pavía excusando a su familia.
Si bien el celular de Carlitos desapareció durante el ataque, consideran que pensar que se trató de un robo no sería muy acertado, pues la moto que le había regalado su padrastro para que hiciera carreras de mototaxi había quedado justo debajo del cadáver.
“Yo anoche hablé con la Policía y me dijeron que iban a investigar, pero ellos muchas veces dicen así y después se olvidan de todo, no hacen nada”, dijo la madre resignada a esperar que el tiempo le aclare la muerte de su hijo.
Si bien la familia asegura que “Carlitos no tenía líos con nadie”, la Policía aseguró que el hoy fallecido registraba seis anotaciones judiciales: una por porte ilegal de armas (2010); tres por porte y tráfico de estupefacientes (una de 2011 y dos de 2014); una más por hurto (2015) y una como víctima de lesiones y amenazas (2011). 



Lea también...


Una fiesta en una mansión de Hollywood termina con tiroteo fatal


Tradujeron mal frase de Tedros sobre solución a la pandemia de COVID-19


Observatorio del Caribe inaugura charlas sobre Manuel Zapata Olivella


Alcaldía de Montería modifica el pico y cédula para evitar aglomeraciones


Capturan en Riohacha a alias ‘la Chiqui’, la dura del robo de motos",2020-08-03 22:33:52+00:00,https://www.elheraldo.co/judicial/carlitos-no-tenia-lios-con-nadie-familia-de-hombre-asesinado-en-malambo-747697,Judicial,El Heraldo
